1542051282729,5,1826647,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282747,18,1826665,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282747,0,1826665,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282766,19,1826684,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282772,6,1826690,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282777,5,1826695,5,2.146,3.542,-0.109,1,4.307,2,3.916,3,3.193,4,3.639,255,0,
1542051282798,21,1826716,5,2.146,3.542,-0.109,1,4.307,2,3.945,3,3.193,4,3.639,255,0,
1542051282817,19,1826735,5,2.146,3.542,-0.109,1,4.355,2,3.945,3,3.155,4,3.639,255,0,
1542051282817,0,1826735,5,2.146,3.542,-0.109,1,4.355,2,3.945,3,3.155,4,3.639,255,0,
1542051282822,5,1826740,5,2.146,3.542,-0.109,1,4.355,2,3.945,3,3.155,4,3.639,255,0,
1542051282881,59,1826799,5,2.146,3.542,-0.109,1,4.355,2,3.945,3,3.155,4,3.639,255,0,
1542051282924,43,1826842,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282928,4,1826846,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282933,5,1826851,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282933,0,1826851,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282951,18,1826869,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282969,18,1826887,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282975,6,1826893,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051282995,20,1826913,5,2.149,3.608,-0.200,1,4.355,2,3.945,3,3.155,4,3.594,255,0,
1542051283012,17,1826930,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.155,4,3.594,255,0,
1542051283013,1,1826931,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.155,4,3.594,255,0,
1542051283018,5,1826936,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.155,4,3.594,255,0,
1542051283036,18,1826954,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.112,4,3.594,255,0,
1542051283041,5,1826959,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.112,4,3.594,255,0,
1542051283100,59,1827018,5,2.149,3.608,-0.200,1,4.408,2,4.049,3,3.112,4,3.594,255,0,
1542051283145,45,1827063,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283146,1,1827064,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283149,3,1827067,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283154,5,1827072,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283159,5,1827077,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283179,20,1827097,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283197,18,1827115,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283197,0,1827115,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283203,6,1827121,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283207,4,1827125,5,2.167,3.662,-0.294,1,4.408,2,4.049,3,3.112,4,3.503,255,0,
1542051283225,18,1827143,5,2.167,3.662,-0.294,1,4.408,2,4.200,3,3.112,4,3.503,255,0,
1542051283230,5,1827148,5,2.167,3.662,-0.294,1,4.408,2,4.200,3,3.112,4,3.503,255,0,
1542051283249,19,1827167,5,2.167,3.662,-0.294,1,4.477,2,4.200,3,3.112,4,3.503,255,0,
1542051283249,0,1827167,5,2.167,3.662,-0.294,1,4.477,2,4.200,3,3.112,4,3.503,255,0,
1542051283271,22,1827189,5,2.167,3.662,-0.294,1,4.477,2,4.200,3,3.067,4,3.503,255,0,
1542051283275,4,1827193,5,2.167,3.662,-0.294,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283363,88,1827281,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283383,20,1827301,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283388,5,1827306,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283388,0,1827306,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283405,17,1827323,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283426,21,1827344,5,2.171,3.720,-0.323,1,4.477,2,4.200,3,3.067,4,3.354,255,0,
1542051283444,18,1827362,5,2.171,3.720,-0.323,1,4.477,2,4.326,3,3.067,4,3.354,255,0,
1542051283449,5,1827367,5,2.171,3.720,-0.323,1,4.477,2,4.326,3,3.067,4,3.354,255,0,
1542051283467,18,1827385,5,2.171,3.720,-0.323,1,5.095,2,4.326,3,3.067,4,3.354,255,0,
1542051283468,1,1827386,5,2.171,3.720,-0.323,1,5.095,2,4.326,3,3.067,4,3.354,255,0,
1542051283485,17,1827403,5,2.171,3.720,-0.323,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283490,5,1827408,5,2.171,3.720,-0.323,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283539,49,1827457,5,2.171,3.720,-0.323,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283582,43,1827500,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283586,4,1827504,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283586,0,1827504,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283604,18,1827522,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283622,18,1827540,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283637,15,1827555,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283657,20,1827575,5,2.144,3.796,-0.321,1,5.095,2,4.326,3,3.065,4,3.226,255,0,
1542051283674,17,1827592,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.065,4,3.226,255,0,
1542051283674,0,1827592,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.065,4,3.226,255,0,
1542051283679,5,1827597,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.065,4,3.226,255,0,
1542051283698,19,1827616,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.065,4,3.226,255,0,
1542051283757,59,1827675,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283763,6,1827681,5,2.144,3.796,-0.321,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283800,37,1827718,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283800,0,1827718,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283805,5,1827723,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283810,5,1827728,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283828,18,1827746,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283832,4,1827750,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283849,17,1827767,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283850,1,1827768,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283855,5,1827773,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283860,5,1827778,5,2.085,3.880,-0.248,1,4.559,2,4.434,3,3.098,4,3.139,255,0,
1542051283878,18,1827796,5,2.085,3.880,-0.248,1,4.559,2,4.482,3,3.098,4,3.139,255,0,
1542051283882,4,1827800,5,2.085,3.880,-0.248,1,4.559,2,4.482,3,3.098,4,3.139,255,0,
1542051283900,18,1827818,5,2.085,3.880,-0.248,1,4.559,2,4.482,3,3.098,4,3.139,255,0,
1542051283901,1,1827819,5,2.085,3.880,-0.248,1,4.559,2,4.482,3,3.098,4,3.139,255,0,
1542051283918,17,1827836,5,2.085,3.880,-0.248,1,4.532,2,4.482,3,3.109,4,3.139,255,0,
1542051283923,5,1827841,5,2.085,3.880,-0.248,1,4.532,2,4.482,3,3.109,4,3.139,255,0,
1542051283978,55,1827896,5,2.085,3.880,-0.248,1,4.532,2,4.482,3,3.109,4,3.139,255,0,
1542051284021,43,1827939,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284024,3,1827942,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284024,0,1827942,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284029,5,1827947,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284048,19,1827966,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284066,18,1827984,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284071,5,1827989,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284088,17,1828006,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284088,0,1828006,5,2.011,3.980,-0.214,1,4.532,2,4.482,3,3.109,4,3.098,255,0,
1542051284106,18,1828024,5,2.011,3.980,-0.214,1,4.532,2,4.386,3,3.109,4,3.098,255,0,
1542051284111,5,1828029,5,2.011,3.980,-0.214,1,4.532,2,4.386,3,3.109,4,3.098,255,0,
1542051284130,19,1828048,5,2.011,3.980,-0.214,1,4.539,2,4.386,3,3.109,4,3.098,255,0,
1542051284147,17,1828065,5,2.011,3.980,-0.214,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284193,46,1828111,5,2.011,3.980,-0.214,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284193,0,1828111,5,2.011,3.980,-0.214,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284241,48,1828159,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284246,5,1828164,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284250,4,1828168,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284258,8,1828176,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284263,5,1828181,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284263,0,1828181,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284293,30,1828211,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284316,23,1828234,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284320,4,1828238,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284324,4,1828242,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284344,20,1828262,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284344,0,1828262,5,1.921,4.064,-0.235,1,4.539,2,4.386,3,3.120,4,3.069,255,0,
1542051284363,19,1828281,5,1.921,4.064,-0.235,1,4.546,2,4.386,3,3.125,4,3.069,255,0,
1542051284369,6,1828287,5,1.921,4.064,-0.235,1,4.546,2,4.386,3,3.125,4,3.069,255,0,
1542051284415,46,1828333,5,1.921,4.064,-0.235,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284421,6,1828339,5,1.921,4.064,-0.235,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284454,33,1828372,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284454,0,1828372,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284459,5,1828377,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284478,19,1828396,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284482,4,1828400,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284502,20,1828420,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284521,19,1828439,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284521,0,1828439,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284526,5,1828444,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284547,21,1828465,5,1.849,4.122,-0.272,1,4.546,2,4.386,3,3.125,4,3.051,255,0,
1542051284564,17,1828482,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.051,255,0,
1542051284570,6,1828488,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.051,255,0,
1542051284588,18,1828506,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.051,255,0,
1542051284588,0,1828506,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.051,255,0,
1542051284634,46,1828552,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284639,5,1828557,5,1.849,4.122,-0.272,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284674,35,1828592,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284693,19,1828611,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284698,5,1828616,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284698,0,1828616,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284717,19,1828635,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284734,17,1828652,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284739,5,1828657,5,1.799,4.159,-0.336,1,4.575,2,4.386,3,3.148,4,3.023,255,0,
1542051284757,18,1828675,5,1.799,4.159,-0.336,1,4.575,2,4.572,3,3.148,4,3.023,255,0,
1542051284785,28,1828703,5,1.799,4.159,-0.336,1,4.575,2,4.572,3,3.148,4,3.023,255,0,
1542051284785,0,1828703,5,1.799,4.159,-0.336,1,4.575,2,4.572,3,3.148,4,3.023,255,0,
1542051284802,17,1828720,5,1.799,4.159,-0.336,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284807,5,1828725,5,1.799,4.159,-0.336,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284854,47,1828772,5,1.799,4.159,-0.336,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284895,41,1828813,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284900,5,1828818,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284900,0,1828818,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284905,5,1828823,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284923,18,1828841,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284938,15,1828856,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284943,5,1828861,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284948,5,1828866,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284948,0,1828866,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284966,18,1828884,5,1.749,4.176,-0.357,1,4.508,2,4.572,3,3.187,4,3.035,255,0,
1542051284983,17,1828901,5,1.749,4.176,-0.357,1,4.508,2,4.554,3,3.187,4,3.035,255,0,
1542051284986,3,1828904,5,1.749,4.176,-0.357,1,4.508,2,4.554,3,3.187,4,3.035,255,0,
1542051285004,18,1828922,5,1.749,4.176,-0.357,1,4.528,2,4.554,3,3.187,4,3.035,255,0,
1542051285023,19,1828941,5,1.749,4.176,-0.357,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285023,0,1828941,5,1.749,4.176,-0.357,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285027,4,1828945,5,1.749,4.176,-0.357,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285074,47,1828992,5,1.749,4.176,-0.357,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285118,44,1829036,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285121,3,1829039,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285126,5,1829044,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285126,0,1829044,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285144,18,1829062,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285149,5,1829067,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285169,20,1829087,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285186,17,1829104,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285191,5,1829109,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285191,0,1829109,5,1.727,4.182,-0.350,1,4.528,2,4.554,3,3.156,4,3.037,255,0,
1542051285211,20,1829129,5,1.727,4.182,-0.350,1,4.528,2,4.570,3,3.156,4,3.037,255,0,
1542051285228,17,1829146,5,1.727,4.182,-0.350,1,4.546,2,4.570,3,3.163,4,3.037,255,0,
1542051285232,4,1829150,5,1.727,4.182,-0.350,1,4.546,2,4.570,3,3.163,4,3.037,255,0,
1542051285291,59,1829209,5,1.727,4.182,-0.350,1,4.546,2,4.570,3,3.163,4,3.037,255,0,
1542051285336,45,1829254,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285336,0,1829254,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285341,5,1829259,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285349,8,1829267,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285353,4,1829271,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285358,5,1829276,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285386,28,1829304,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285386,0,1829304,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285393,7,1829311,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285397,4,1829315,5,1.709,4.186,-0.349,1,4.546,2,4.570,3,3.163,4,3.025,255,0,
1542051285415,18,1829333,5,1.709,4.186,-0.349,1,4.546,2,4.386,3,3.163,4,3.025,255,0,
1542051285420,5,1829338,5,1.709,4.186,-0.349,1,4.546,2,4.386,3,3.163,4,3.025,255,0,
1542051285438,18,1829356,5,1.709,4.186,-0.349,1,4.546,2,4.386,3,3.163,4,3.025,255,0,
1542051285438,0,1829356,5,1.709,4.186,-0.349,1,4.546,2,4.386,3,3.163,4,3.025,255,0,
1542051285456,18,1829374,5,1.709,4.186,-0.349,1,4.510,2,4.386,3,3.204,4,3.025,255,0,
1542051285460,4,1829378,5,1.709,4.186,-0.349,1,4.510,2,4.386,3,3.204,4,3.025,255,0,
1542051285513,53,1829431,5,1.709,4.186,-0.349,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285556,43,1829474,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285561,5,1829479,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285561,0,1829479,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285578,17,1829496,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285584,6,1829502,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285601,17,1829519,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
1542051285606,5,1829524,5,1.693,4.189,-0.341,1,4.510,2,4.386,3,3.204,4,3.015,255,0,
